Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
7087,16049261,FaisalKhan28,"2026-05-22 11:45:12",0.77511,1,faisalkhan28
7088,16049299,"Vitali #3","2026-05-22 11:51:51",0.77511,1,vitalil1
7089,16049458,"Souvik Bhattacharyya","2026-05-22 12:15:57",0.77511,1,souvik2017
7090,13616091,"Abdul Wahab #4","2026-05-22 12:31:00",0.77511,1,awahabmhr
7091,16049675,thatuser123,"2026-05-22 12:54:03",0.77511,1,thatuser123
7092,16049683,"Krish Sharma #4","2026-05-22 12:56:33",0.77511,1,krishsharma36907
7093,16049789,"Eli Minev Benzecry","2026-05-22 13:13:02",0.77511,1,eliminevbenzecry
7094,16049802,Naila_Abby,"2026-05-22 13:18:59",0.77511,2,abigaelnailantei
7095,16050053,"Esmail Hamdosh","2026-05-22 13:49:34",0.77511,1,esmailhamdosh
7096,16050219,"0tte L","2026-05-22 14:21:37",0.77511,2,ottel1
7097,16050333,"olaide gladys","2026-05-22 15:16:54",0.77511,5,olaidegladys
7098,16050670,"Abdulrazaq Bature","2026-05-22 15:29:03",0.77511,1,abdulrazaqbature
7099,16050796,"Danylo Yarovyi","2026-05-22 15:56:43",0.77511,2,danyloyarovyi
7100,16051282,"Jayant Singla","2026-05-22 17:13:58",0.77511,1,jayantsingla001
7101,16051461,"Peter Van Cauwenberghe","2026-05-24 11:59:56",0.77511,10,petervancauwenberghe
7102,16051617,lazingergo,"2026-05-22 19:59:22",0.77511,3,lazingergo
7103,16051811,"Benjamin Mashoko","2026-05-22 18:42:00",0.77511,1,benjaminmashoko
7104,16051949,"LASKH KRISHNA SHARMA","2026-05-22 19:56:21",0.77511,2,laskhkrishnasharma
7105,15535308,"Tim Kindt","2026-05-22 19:19:35",0.77511,3,timkindt
7106,14205087,MarkussE,"2026-05-22 20:50:39",0.77511,2,markusse
7107,16052520,"Youssef Zouini","2026-05-22 22:34:16",0.77511,1,youssefzouini
7108,16052744,"Leo Federspiel","2026-05-23 00:07:56",0.77511,1,leofederspiel
7109,16052838,"Zhangruijin ","2026-05-24 00:46:54",0.77511,3,zangzora
7110,16052844,"Maxime Brognez","2026-05-23 00:51:09",0.77511,1,maximebrognez
7111,16053010,"Ryo kagglejp","2026-05-23 01:33:27",0.77511,5,ryokagglejp
7112,1540974,JunoDerp,"2026-05-23 03:34:49",0.77511,1,junoderp
7113,16053787,"Yuki #10","2026-05-23 04:39:39",0.77511,1,mitsuhami
7114,16053865,"Md. Fuad Hasan","2026-05-23 05:02:37",0.77511,2,mdfuadhasanevan
7115,16053903,"Fabiha Faiza","2026-05-23 05:05:43",0.77511,1,fabihafaiza
7116,16054222,setoka,"2026-05-23 05:58:24",0.77511,1,setokanao
7117,16054371,Ace1727,"2026-05-23 06:24:23",0.77511,1,ace1727
7118,16054953,"Tak Ochiai","2026-05-23 07:47:18",0.77511,1,takochiai
7119,16055077,"Joseph Wong Xin Xiang","2026-05-23 08:12:34",0.77511,1,josephwongxinxiang
7120,16055139,"jiao ouyang","2026-05-23 08:25:01",0.77511,1,jiaoouyang
7121,16055475,"Lê Nhật Nam","2026-05-24 03:38:13",0.77511,3,namnl1105
7122,16055631,xSayuOgiwara_,"2026-05-23 09:48:25",0.77511,2,xsayuogiwara
7123,16055706,silatkn,"2026-05-23 10:03:52",0.77511,1,silatkn
7124,16055774,vaneaa,"2026-05-23 10:15:24",0.77511,1,vaneaa
7125,16056106,"Abdenacer Fayssel","2026-05-23 11:21:28",0.77511,1,abdenacerfayssel
7126,16056238,"yifeng bao","2026-05-24 05:48:07",0.77511,2,yifengbao
7127,16056540,kkj333,"2026-05-23 13:23:27",0.77511,8,kkj333
7128,16056696,ZoroChen,"2026-05-23 13:14:16",0.77511,1,zorochen
7129,16057152,FrankieLie,"2026-05-23 14:33:57",0.77511,1,frankielie
7130,16057563,"Bella Lavina","2026-05-23 15:30:05",0.77511,1,bellalavina
7131,16057665,MasayaTsujii,"2026-05-23 15:46:50",0.77511,1,masayatsujii
7132,16057763,Uwinkannah,"2026-05-23 16:02:25",0.77511,1,uwin11
7133,16057859,"wrong bin","2026-05-26 05:29:41",0.77511,2,wrongbin
7134,16057844,Sakuraaa,"2026-05-23 17:01:25",0.77511,2,forrestgan1103
7135,16058530,"Nicolas Sosa","2026-05-23 18:29:05",0.77511,1,nicososa
7136,16058820,"Mert gümüş","2026-05-23 19:34:20",0.77511,1,gumusm22
7137,16059115,"Cristian Assumma","2026-05-23 21:16:43",0.77511,1,cristianassumma
7138,16059141,"Bryce Greco","2026-05-23 21:24:08",0.77511,1,fl1105
7139,16059272,Mokutaz,"2026-05-23 22:16:26",0.77511,1,mokutaz
7140,16059568,Nintian97,"2026-05-24 00:42:01",0.77511,1,nintian97
7141,16059681,HuangXiang824,"2026-05-24 01:30:19",0.77511,1,huangxiang824
7142,16059792,"Adnin Danil Azkia","2026-05-24 02:08:49",0.77511,1,adnindanilazkia
7143,16059897,"Robert Tran","2026-05-24 02:41:58",0.77511,1,roastoolongtea
7144,16060181,VaibhavCodes07,"2026-05-24 03:54:01",0.77511,1,vaibhavcodes07
7145,15124126,sari11942,"2026-05-24 05:37:03",0.77511,1,sari11942
7146,16060738,Ayumuuu,"2026-05-24 05:52:20",0.77511,1,ayumuuu
7147,16060842,"Yunchen Tang","2026-05-26 06:19:29",0.77511,7,yunchentang
7148,16060930,"Harsh vardhan","2026-05-24 06:22:00",0.77511,1,harshvardhan689
7149,14636182,DAQdehm,"2026-05-24 06:46:22",0.77511,2,daqdehm
7150,16061251,"Rohan Payyavula","2026-05-24 07:28:12",0.77511,3,thepayyavula
7151,16061377,"Samuel Lee #4","2026-05-24 07:40:18",0.77511,1,sleesamuel
7152,16037493,"Mehreen Siddique","2026-05-30 15:03:09",0.77511,10,mehreensiddique
7153,16058473,hanannn,"2026-05-24 07:55:49",0.77511,4,hana87nn
7154,16062483,TheKingfisher,"2026-05-24 10:57:01",0.77511,1,thekingfisher
7155,16062637,ZechHuang,"2026-05-24 12:03:53",0.77511,4,zechhuang
7156,16062725,Track7,"2026-05-24 11:33:18",0.77511,1,ong2lee
7157,16062776,江可儿,"2026-05-24 12:56:20",0.77511,3,janelakyzde
7158,16062801,HBW_phy,"2026-05-24 11:46:58",0.77511,1,hbwphy
7159,16063168,"William J Wood","2026-05-24 12:47:07",0.77511,1,williamjwood
7160,16063190,"Sitara Nasar","2026-05-24 12:49:56",0.77511,1,sitaranasar
7161,16063293,SebastianMiless,"2026-05-24 14:40:04",0.77511,2,sebastianmiless
7162,16063421,ha-sanC4,"2026-05-24 13:26:26",0.77511,1,hasanc4
7163,16063798,"Pedro Anguinoni","2026-05-24 14:25:00",0.77511,1,phanguinoni
7164,5219707,"kevin raymond","2026-05-24 14:51:22",0.77511,1,kevinraymond
7165,16064015,"Cary Chan","2026-05-25 00:18:58",0.77511,3,srchancary
7166,16064147,"Naufal Lofty","2026-05-27 07:03:47",0.77511,4,naufallofty
7167,16064169,mktrgatm,"2026-05-24 15:15:42",0.77511,1,mktrgatm
7168,16064414,"RIDVAN KUTAY SIVRI","2026-05-24 15:50:28",0.77511,1,ridvankutaysivri
7169,16034561,"sts usg","2026-05-24 16:07:09",0.77511,2,stsusg
7170,16064599,"Yashaswi Pal","2026-05-24 16:16:29",0.77511,1,yashaswipal
7171,16064825,"Eudes BARRiGAH","2026-05-24 16:43:37",0.77511,1,eudesbarrigah
7172,16065290,"Fataneh Ghadirian","2026-05-24 17:42:39",0.77511,1,fatanehghadirian
7173,16065576,"sara vyas","2026-05-24 18:20:36",0.77511,1,saravyas
7174,16065620,"Jorge Alquezar","2026-05-24 18:25:54",0.77511,1,jorgealquezar
7175,16065778,"Sanchita Goel 18","2026-05-24 18:50:13",0.77511,2,sanchitagoel18
7176,16065890,"Shubh Patel","2026-05-24 19:07:02",0.77511,1,shubhrpatel86
7177,16066377,"Pascal Bonnisseau","2026-05-24 20:49:19",0.77511,2,pascalbonnisseau
7178,16066471,anasteissha,"2026-05-24 20:53:57",0.77511,1,anasteissha
7179,16066576,"mh _mashuk","2026-05-24 21:22:36",0.77511,1,mhmashuk
7180,16066655,"Ana Cunha","2026-05-24 21:44:22",0.77511,1,anacunha2222
7181,16066925,Egunuraka,"2026-05-24 23:03:27",0.77511,1,egunuraka
7182,16067136,PenguinMin,"2026-05-25 00:04:48",0.77511,1,penguinmin
7183,16067257,EliteBaton,"2026-05-25 00:34:20",0.77511,1,elitebaton
7184,16067142,"Nancy Wang9710","2026-05-25 00:45:26",0.77511,6,nancywang9710
7185,16067410,"Tezo Gogaladze","2026-05-25 01:11:29",0.77511,1,tezogogaladze
7186,16067538,"Dan Z #2","2026-05-25 01:38:31",0.77511,1,dzhuang18
7187,16067571,"Zhiqin Huang","2026-05-25 01:46:02",0.77511,1,zhiqinhuang
7188,16047937,大橋伸子,"2026-05-27 08:21:32",0.77511,18,norn12
7189,16059659,"Fahmi Haqqul Ihsan","2026-05-25 11:18:51",0.77511,3,fhizzz
7190,16068250,ぽみぽっぽ（ポピー）,"2026-05-25 03:41:22",0.77511,1,puranesu
7191,16068516,"Phudit S","2026-05-26 03:56:23",0.77511,2,phudits
7192,16068525,"Shirin Afshar","2026-05-25 04:24:17",0.77511,1,shirin021
7193,16069110,"AMITH T","2026-05-25 05:41:17",0.77511,1,amithsudheesh
7194,16069385,Emilyxyzhao,"2026-05-25 06:16:19",0.77511,1,emilyxyzhao
7195,16069596,"DEEPANSHI GUPTA","2026-05-25 06:32:41",0.77511,1,deepanshiai07
7196,16069531,menace369,"2026-05-25 07:01:44",0.77511,1,menace369
7197,16069903,"Kawamura Shoma","2026-05-25 07:11:17",0.77511,1,kawamurashoma
7198,16070077,"thobile sikakane","2026-05-25 07:29:49",0.77511,1,thobilesikakane
7199,16069739,fuyu,"2026-05-25 08:31:56",0.77511,9,onifuyu
7200,16070156,"kuroda ryosuke","2026-05-25 07:40:06",0.77511,1,kurodaryosuke
7201,16070375,"Delaney Ross","2026-05-25 08:07:25",0.77511,1,delaneyross
7202,16019234,"kotaro ozuno","2026-06-02 08:57:27",0.77511,26,kotaroozuno
7203,16071181,"Dev Maradiya","2026-05-25 09:18:47",0.77511,1,devmaradiya
7204,16071071,津留一博,"2026-05-25 09:28:36",0.77511,2,kazuaaa
7205,16071394,k2e3h3x373,"2026-05-25 09:36:03",0.77511,1,k2e3h3x373
7206,16071749,"Jules Lenoir","2026-05-25 10:02:44",0.77511,1,juleslenoir4
7207,16071942,"Parth Gautam #2","2026-05-25 10:25:26",0.77511,1,parthgautamm
7208,16072082,"MOHAMMAD ABSAR","2026-05-25 10:35:22",0.77511,1,mohammadabsar
7209,16072159," ZIYACV","2026-05-25 10:43:11",0.77511,1,ziyacv
7210,16072183,Jetsbv,"2026-05-25 10:45:00",0.77511,1,jetsbv
7211,16072253,"Gurmel Singh","2026-05-25 10:53:36",0.77511,1,gurmel123
7212,16072387,"Marc Eric Halsvik","2026-05-25 11:10:47",0.77511,1,marcerichalsvik
7213,16072448,Crysis29,"2026-05-25 11:18:04",0.77511,1,crysis29
7214,16072393,"何 瀚宇","2026-05-26 11:41:23",0.77511,9,pulinka
7215,16072723,"Shuyang Wu","2026-05-25 11:54:05",0.77511,1,shuyangwu
7216,13805790,"Mikael Risberg","2026-05-25 12:08:57",0.77511,3,mikaelrisberg
7217,16073119,"Valeriia Sokolova","2026-05-25 12:37:59",0.77511,1,valeriiasokolova
7218,16073473,"Kamal Sharma #2","2026-05-25 13:23:44",0.77511,1,xmadlad
7219,16073540,"Yushiro Murakami","2026-05-25 13:32:15",0.77511,2,yushiromurakami
7220,16074243,TanJunHong,"2026-05-25 15:05:01",0.77511,1,shedder
7221,16074408,"Yaojinmeng=,=","2026-05-25 15:25:08",0.77511,1,yaojinmeng
7222,16074420,yuan153,"2026-05-26 00:26:17",0.77511,2,yuan153
7223,16074470,"Николай Я.","2026-05-25 15:33:05",0.77511,1,gena1l
7224,16074605,"Natanael D.A","2026-05-25 15:55:57",0.77511,1,natanaelda
7225,16074718,"Berke Ince","2026-05-25 16:09:37",0.77511,1,berkeince
7226,16075588,Sonikumari_04,"2026-05-25 17:28:19",0.77511,1,sonisingh04
7227,16075646,denic_t,"2026-05-25 17:34:18",0.77511,1,d2404i0505
7228,16076103,"Varuna Sharma","2026-05-25 18:38:24",0.77511,1,varuna25
7229,16076153,"Parnika Bhalavi","2026-05-25 18:48:27",0.77511,1,parnikabhalavi
7230,16076261,"Liam O’Brien","2026-05-25 19:18:58",0.77511,2,liamob96
7231,16076318,"M. Fahri I. S.","2026-05-25 19:20:06",0.77511,1,mfahriis
7232,16076361,M.Choaib,"2026-05-25 19:28:05",0.77511,1,mchoaib
7233,16076641,"SHAPROTIVE BARUA CHOWDHURY 2103034","2026-05-25 20:41:41",0.77511,1,shaprotive
7234,16076682,"Oğuzhan Aydın UYAR","2026-05-25 20:53:21",0.77511,1,bfalcn
7235,16077264,"Ahmed Sobeih","2026-05-25 23:57:25",0.77511,1,ahmedsobeih
7236,16077328,"Kaveh Khalvati","2026-05-26 00:28:27",0.77511,3,kavehkhalvati
7237,16077572,"Terminal Num","2026-05-26 01:09:54",0.77511,1,terminalnum
7238,16077645,"Tyler Anderson #4","2026-05-26 01:25:03",0.77511,1,taxel9
7239,16078506,EllenZZY,"2026-05-26 03:22:24",0.77511,1,ellenzzy
7240,16079131,"Lyu Xiuan","2026-05-26 04:47:05",0.77511,1,lyuxiuan
7241,16079288,reyhan,"2026-05-26 05:11:14",0.77511,1,iueufilasudh
7242,16079344,橋田健二,"2026-05-28 08:23:41",0.77511,9,hashisan
7243,16079647,riverstar123,"2026-05-26 05:58:17",0.77511,1,riverstar123
7244,16076187,"Hirokazu Kuwabara","2026-05-27 09:43:33",0.77511,3,hirokazukuwabara
7245,16080385,Cinnoline,"2026-05-26 07:15:44",0.77511,1,cinnoline
7246,16080468,"Akash #16","2026-05-26 07:23:24",0.77511,1,calmsky2811
7247,16080720,keita_kuraun,"2026-05-26 07:50:25",0.77511,1,keitakuraun
7248,16048630,"Chun-Wei Jeremy Huang","2026-05-26 10:19:40",0.77511,4,cwjeremyhuang
7249,16081650,"Rishank Semalti","2026-05-26 09:24:45",0.77511,1,rishanksemalti
7250,16081837,"Alannah Aguirre","2026-05-26 09:44:59",0.77511,1,alannahaguirre
7251,16082011,RACHIT_NV,"2026-05-26 10:01:23",0.77511,1,rachitnv
7252,16082095,dimavech,"2026-05-26 10:23:48",0.77511,2,dimavech
7253,16082497,"Maheswar Reddy8","2026-05-26 10:47:15",0.77511,1,maheswarreddy8
7254,16082643,DizRagoze,"2026-05-27 11:02:47",0.77511,12,dizragoze
7255,16082894,"Leah Liu","2026-05-27 08:56:28",0.77511,2,leahliu53
7256,16083275,"Fedor #3","2026-05-26 11:55:40",0.77511,1,fedorchuprakov
7257,16084041,"Farzin Awsaf Zaman","2026-05-26 13:04:34",0.77511,1,farzinawsafzaman
7258,16084529,"Carol A","2026-05-26 14:09:58",0.77511,1,carolace
7259,16085515,"Gabriel Cipolla","2026-05-26 16:40:00",0.77511,2,gabrielcipolla
7260,16085691,"John Norsworthy","2026-05-26 17:02:01",0.77511,1,farmerjohn2
7261,16086189,"Brett Ninneman","2026-05-26 18:37:51",0.77511,1,brettninneman1
7262,16086416,"Simon Asfaw","2026-05-26 19:35:44",0.77511,1,simonasfaw
7263,16086508,"Hanen Mahfoud","2026-05-26 20:02:22",0.77511,1,hanenmahfoud
7264,16086648,"RealSharkGame _","2026-05-26 20:29:33",0.77511,1,realsharkgame
7265,16086834,NYANK01,"2026-05-26 21:18:53",0.77511,1,nyank01
7266,16086916,"Alex Jurcoi","2026-05-26 21:48:26",0.77511,1,alexjurcoi
7267,16087367,Ekber,"2026-05-27 00:06:26",0.77511,1,akebaro
7268,16087523,"Jorge Orel","2026-05-27 00:54:02",0.77511,1,jorgeorel
7269,16087804,gli-ch3d,"2026-05-27 01:58:58",0.77511,1,asdjkadjkabdasdf
7270,16087844,"Madushka Harshana","2026-05-27 02:09:52",0.77511,1,madushkaharshana
7271,16087882,"Irene Matt","2026-05-27 02:17:25",0.77511,1,imatta
7272,16087984,"Okada Kentarou","2026-05-27 02:34:00",0.77511,1,okadakentarou
7273,16087987,"Nguyễn Hữu Minh Nhật","2026-05-27 02:34:17",0.77511,1,nhmnhatt
7274,16088023,chhh2197,"2026-05-27 08:03:09",0.77511,4,chhh2197
7275,16088135,MrsOrange,"2026-05-27 03:08:55",0.77511,2,mrsorange
7276,16088209,"Jackson Groves","2026-05-27 03:15:14",0.77511,1,jack0lantern29
7277,16088224,IzzyBeez,"2026-05-27 03:18:38",0.77511,1,izzybeez
7278,16088579,LuoFen,"2026-05-27 04:19:30",0.77511,1,luofen
7279,16088785,"Kaviya Velmurugan","2026-05-27 05:01:57",0.77511,1,kaviyavel
7280,16089418,aryavartV,"2026-05-27 06:33:56",0.77511,1,aryavartv
7281,16089664,MrTangbao,"2026-05-27 07:05:54",0.77511,1,mrtangbao
7282,16089769,"Ashwin V Kumar","2026-05-27 07:20:11",0.77511,1,ashwinvkumar
7283,16090137,"Natalia Brys","2026-05-27 07:59:06",0.77511,1,nataliabrys
7284,16090201,"Darious Razavi","2026-05-27 08:04:59",0.77511,1,dariousrazavi
7285,16090226,"ATHARVA NAIK","2026-05-27 08:36:52",0.77511,2,atharvanaik
7286,16089834,raywu918python,"2026-05-27 08:21:40",0.77511,7,raywu918python
7287,16090658,Makuramoto,"2026-05-31 15:24:48",0.77511,9,makuramoto
7288,16090955,"Atharv Patil #2","2026-05-27 09:33:09",0.77511,1,atharvamolpatil
7289,16091502,BhuvanaLakshmi,"2026-05-27 10:25:03",0.77511,1,bhuvanalakshmi
7290,16091749,Jasper.xs,"2026-05-27 10:45:33",0.77511,1,jasperxs
7291,16092030,"Aayush Mishra","2026-05-27 11:15:07",0.77511,1,aayushmishrakaggler
7292,16092995,Shoe_maker,"2026-05-27 13:47:52",0.77511,1,shoemaker70969
7293,16093554,"Maitreya Agarwal","2026-05-27 14:57:32",0.77511,1,maitreyaagarwal
7294,16093931,"Amey Chilgar","2026-05-27 15:46:06",0.77511,1,chilldunhill
7295,16094205,"Kabilan K","2026-05-27 16:23:57",0.77511,1,redoodle7
7296,16060967,"MadhanRaj #2","2026-05-27 16:26:32",0.77511,1,madhanrxj
7297,16094230,"Shashwat Upadhyay #2","2026-05-27 16:27:18",0.77511,1,shashwat27upadhyay
7298,16094318,kid233,"2026-05-27 16:42:41",0.77511,1,kid233
7299,16094299,"Dhanush Annoji","2026-05-27 18:58:17",0.77511,9,dhanushannoji
7300,16094700,"Baleigh Frutos","2026-05-27 17:42:15",0.77511,1,baleighfrutos
7301,16094946,"Lavish Khariwal","2026-05-27 18:27:54",0.77511,1,lavishkhariwal
7302,16094977,"Rishikesh #4","2026-05-27 18:34:25",0.77511,1,rishikesh232
7303,16095110,"Timothy Neiser","2026-05-27 18:57:27",0.77511,1,timothyneiser
7304,16095150,"MohamedAziz Elleuch","2026-05-27 19:01:47",0.77511,1,mohamedazizelleuch
7305,12415581,"Ekaterina Zakieva","2026-05-27 21:17:12",0.77511,1,ekaterinazakieva
7306,16095837,"Suma Ayyagari","2026-05-27 21:41:17",0.77511,1,sumaayyagari
7307,16095880,"Ana Victoria De la Vega","2026-05-27 21:54:12",0.77511,1,vicdelavega26
7308,16095888,"Richard Lin #2","2026-05-27 21:57:34",0.77511,1,richardlinaz
7309,16096756,"Darien Salgado","2026-05-28 02:31:01",0.77511,1,dariensalgado
7310,16096886,"Berumotto N","2026-05-28 02:56:53",0.77511,1,berumotton
7311,16091648,"Leroy Ye","2026-05-28 06:00:54",0.77511,6,leroyye
7312,16097648,Riaroki,"2026-05-28 05:24:03",0.77511,1,riaroki
7313,16097654,"Dwi Prasetyo","2026-05-28 05:25:16",0.77511,1,dipras97
7314,16097704,"Gadiel Ari Rachelson","2026-05-28 05:33:58",0.77511,1,gadielarirachelson
7315,16098287,GeoffQ,"2026-05-28 06:55:19",0.77511,1,geoffq
7316,16098364,"Bohdan Kuzmych 24","2026-05-28 07:06:29",0.77511,1,bohdankuzmych24
7317,16098807,"Bora Neak","2026-05-28 07:54:16",0.77511,1,boraneak
7318,15830567,RayNi322,"2026-05-28 08:13:52",0.77511,2,rayni322
7319,16098988,Shubham_2509,"2026-05-28 08:20:02",0.77511,1,shubham3443
7320,15825469,anchuncheng,"2026-05-28 08:53:48",0.77511,4,anchuncheng
7321,16099139,veerachandrakanth.M,"2026-05-28 08:38:37",0.77511,1,veerachandrakanthm
7322,16099215,BJFU-王畅-230412112,"2026-05-28 08:50:14",0.77511,1,angabrha
7323,12073884,KazukiSudo,"2026-05-28 09:13:39",0.77511,1,kazukisudo
7324,16099577,"Thon Phanu","2026-05-28 09:40:21",0.77511,2,thonphanu
7325,13993091,hfjkcodm,"2026-05-28 12:26:07",0.77511,3,hfjkcodm
7326,16099888,Irange,"2026-05-28 10:37:25",0.77511,1,irange
7327,16099960,"Natapas Kiatpanya","2026-05-28 10:53:59",0.77511,1,natapaskiatpanya
7328,16100075,"Wang Yutong","2026-05-28 11:19:00",0.77511,1,asherahw
7329,16100268,citrus,"2026-05-28 11:54:48",0.77511,1,allymp
7330,16100690,"Axultan Assainov","2026-05-28 12:52:01",0.77511,1,axultanassainov
7331,16100768,"itsuki #3","2026-05-28 12:59:15",0.77511,1,itsukiwasd
7332,13489779,"Surya #12","2026-05-28 13:05:55",0.77511,3,swyzad
7333,16101330,"Chang Chun Wei 311696","2026-05-28 14:01:38",0.77511,1,changchunwei311696
7334,16101544,"Antoine Beyssen","2026-05-28 14:26:19",0.77511,1,antoinebeyssen
7335,16101890,"Said Guimarães","2026-05-28 15:05:18",0.77511,1,saidguimares
7336,16102495,"Priyam Khandelwal","2026-05-28 16:17:50",0.77511,1,priyam2k
7337,16102624,"An Le #3","2026-05-28 16:37:11",0.77511,2,dzien1701
7338,16103119,"Mayank Karnatak","2026-05-29 17:46:15",0.77511,2,mayankkarnatak
7339,16103196,"Gamze Nur Aslan","2026-05-28 18:03:25",0.77511,2,gamzenuraslan
7340,16104074,Karan469,"2026-05-28 21:15:33",0.77511,5,karan469
7341,16104448,"[Deleted] 598e4128-6acb-4463-9dbd-27e9a9fc7acb","2026-05-28 22:50:47",0.77511,4,del=43cae6b3c82a5de5
7342,16104541,"Taline França","2026-05-28 23:25:20",0.77511,1,talinefrana
7343,16104614,"Arjun Shukla","2026-05-28 23:47:04",0.77511,1,ilusorio33
7344,16104641,Hiro0811,"2026-05-28 23:57:22",0.77511,1,hiro0811
7345,16104711,"Abhiram Varma","2026-05-29 00:19:51",0.77511,1,abhiramvarma9
7346,16105432,stacieliu,"2026-05-29 02:26:49",0.77511,1,stacieliu
7347,16105472,"Abdul Syukur Kamaruddin","2026-05-29 02:30:12",0.77511,1,abdlsykr
7348,16105633,anushka_dino,"2026-05-29 02:43:12",0.77511,1,anushkadino
7349,16105705,"Chongli Guo","2026-05-29 05:51:58",0.77511,9,chongliguo
7350,16106218,"Daniil Iakupov","2026-05-29 03:46:22",0.77511,1,daniiliakupov
7351,16106597,kingting,"2026-05-29 04:34:01",0.77511,1,kingting
7352,16106602,Ujjwalak15,"2026-05-29 04:34:58",0.77511,1,ujjwalak15
7353,16106726,"Sai Siva Lochan Maradana","2026-05-29 04:44:59",0.77511,1,saisivalochan
7354,16106849,kamyo,"2026-05-29 04:59:14",0.77511,1,kamyo6046
7355,16107218,Samandar,"2026-05-29 06:36:02",0.77511,3,samandar0727
7356,16107914,Chenqwer.x,"2026-05-29 06:57:20",0.77511,1,chenqwerx
7357,16108124,Ezreal_Li,"2026-05-29 07:22:37",0.77511,1,ezreallee1016
7358,16108458,"Nicholas Pang Tze Shen","2026-05-29 08:02:30",0.77511,1,nicholaspangtzeshen
7359,16108532,ft5wtf10a,"2026-05-29 08:12:31",0.77511,1,ft5wtf10a
7360,16108569,"akshay rukade","2026-05-29 08:17:32",0.77511,2,akshayrukade
7361,16108621,"VAISHNAVI SAXENA","2026-05-29 08:24:04",0.77511,1,vaishnavisaxena07
7362,16108697,"Frankie Lablue","2026-05-29 08:31:38",0.77511,1,frankielablue
7363,16108886,LinCpu,"2026-05-29 08:56:29",0.77511,1,lincpu
7364,16108956,HeMu_kaggle1104,"2026-05-29 09:05:58",0.77511,1,hemukaggle1104
7365,16109849,sharmaabhay536,"2026-05-29 10:49:08",0.77511,1,sharmaabhay536
7366,16110100,"Imadon Divine","2026-05-29 11:17:52",0.77511,1,imadondivine
7367,16107046,d231AI,"2026-06-02 05:48:08",0.77511,7,d231ai
7368,16110341,"Rac Zoe","2026-05-29 11:47:55",0.77511,1,raczoe
7369,16110629,Lamyae,"2026-05-29 13:19:49",0.77511,2,lamyaeboumlik
7370,16110729,"Yash Khandelwal","2026-05-29 12:38:22",0.77511,1,yashxkhandelwal07
7371,16111459,AlanZero,"2026-05-29 14:07:05",0.77511,1,alanzero
7372,16108143,GaoRongXuan,"2026-05-29 14:10:15",0.77511,5,gaorongxuan
7373,16109042,"KOTTAKOTA KAUSHIK","2026-05-29 14:49:25",0.77511,6,pycoderthor
7374,16112033,Wangyibo,"2026-05-29 15:26:06",0.77511,2,camellialoy
7375,16112074,"Anusha S","2026-05-29 15:15:36",0.77511,1,anyareddy4947
7376,16112122,"Kayla Brown","2026-05-29 15:23:05",0.77511,1,kaylabrown1988
7377,16112396,"Abby Kap","2026-05-29 17:13:51",0.77511,3,abbykap
7378,16112669,"Letizia Ramde","2026-05-29 16:27:07",0.77511,1,letiziaramde
7379,15139187,"Fatima Salman","2026-05-29 16:51:57",0.77511,1,fatimasalman
7380,16112901,"K&M&G Aad","2026-05-29 17:01:12",0.77511,1,kmgaad
7381,16113074,MaxJHU,"2026-05-29 17:19:42",0.77511,1,maxjhu
7382,15527049,"Yulong Yang","2026-05-29 17:33:08",0.77511,1,yulongt
7383,16111149,"Sachit Kulkarni","2026-05-29 18:00:30",0.77511,6,sachitkulkarni
7384,16113697,"Akka from Kebnekaise","2026-05-29 18:49:00",0.77511,1,noamsark
7385,16113712,"Sakib Niaz","2026-05-29 18:52:49",0.77511,1,sakibniaz
7386,16113755,"Utsav Khadka","2026-05-29 19:01:18",0.77511,1,utsavkhadka0
7387,16113902,"Nihad Şirinli","2026-05-29 19:28:49",0.77511,1,nihadirinli
